Clave,Descripción,Principio Activo,Laboratorio,IVA,SKU,PRECIO,Categoria
CL-185,CIGMADIL CAP. 300 MG. CAJA C/16,CLINDAMICINA,COLLINS,N,780083142605,$50.74,Antibióticos
CL-19,BONAZIN SOL. GTS. CAJA C/FCO. C/10 ML.,MECLIZINA-PIRIDOXINA,COLLINS,N,780083139568,$37.52,Combinados
CL-195,LOVARIN JBE. CAJA C/FCO. C/60 ML.,LORATADINA,COLLINS,N,780083142704,$25.54,Antihistamínicos
CL-198,NOSIPREN TAB. 5 MG. CAJA C/30,PREDNISONA,COLLINS,N,780083142339,$18.03,Corticoesteroides
CL-199,NOSIPREN TAB. 20 MG. CAJA C/30,PREDNISONA,COLLINS,N,780083142827,$31.47,Corticoesteroides
CL-20,BONAZIN INY. CAJA C/1 AMP. C/1 ML.,MECLIZINA-PIRIDOXINA-LIDOCAINA,COLLINS,N,780083139575,$23.97,Combinados
CL-202,VOLFENAC INY. 75 MG. CAJA C/2 AMP. C/3 ML.,DICLOFENACO SODICO,COLLINS,N,780083142018,$26.10,Analgésicos / AINEs
CL-202,VOLFENAC INY. 75 MG. CAJA C/2 AMP. C/3 ML.,DICLOFENACO SODICO,COLLINS,N,780083142018,$26.10,Analgésicos / AINEs
CL-208,ALBOZ CAP. 20 MG. CAJA  FCO. C/14,OMEPRAZOL,COLLINS,N,780083148348,$20.72,Gastrointestinal
CL-208,ALBOZ CAP. 20 MG. CAJA  FCO. C/14,OMEPRAZOL,COLLINS,N,780083148348,$20.72,Gastrointestinal
CL-209,ALUPREX CAP. 50 MG. CAJA C/20,SERTRALINA,COLLINS,N,780083143565,$25.54,
CL-216,TEBEGRAN TAB. 100 MG. CAJA C/2,SUMATRIPTAN,COLLINS,N,780083143541,$66.08,
CL-219,ZERTALIN TAB. 500 MG. CAJA C/3,AZITROMICINA,COLLINS,N,780083143275,$30.02,Antibióticos
CL-219,ZERTALIN TAB. 500 MG. CAJA C/3,AZITROMICINA,COLLINS,N,780083143275,$30.02,Antibióticos
CL-227,FAZOLIN SOL. OFTALMICA CAJA C/FCO. GOTERO C/15 ML.,NAFAZOLINA,COLLINS,N,780083144807,$26.10,
CL-229,KENZOFLEX SOL. OFT.  CAJA C/FCO. GOTERO C/5 ML.,CIPROFLOXACINO,COLLINS,N,780083144814,$34.50,Antibióticos
CL-229,KENZOFLEX SOL. OFT.  CAJA C/FCO. GOTERO C/5 ML.,CIPROFLOXACINO,COLLINS,N,780083144814,$34.50,Antibióticos
CL-230,KENZOFLEX DUO SOL. OFTALMICA CAJA C/FCO. GOTERO C/5 ML.,CIPROFLOXACINO-DEXAMETASONA,COLLINS,N,780083148928,$49.50,Antibióticos
CL-237,LOVARIN-EX SOL. CAJA C/FCO. C/120 ML.,LORATADINA-AMBROXOL,COLLINS,N,780083146214,$23.97,Combinados
CL-237,LOVARIN-EX SOL. CAJA C/FCO. C/120 ML.,LORATADINA-AMBROXOL,COLLINS,N,780083146214,$23.97,Combinados
CL-237,LOVARIN-EX SOL. CAJA C/FCO. C/120 ML.,LORATADINA-AMBROXOL,COLLINS,N,780083146214,$23.97,Combinados
CL-238,MAZZOGRAN TAB. 100 MG. CAJA C/10,SILDENAFIL,COLLINS,N,780083146955,$61.60,
CL-239,BROSOFLUX SOL. CAJA C/FCO. C/120 ML.,AMBROXOL-SALBUTAMOL,COLLINS,N,780083146221,$23.18,Combinados
CL-240,MAZZOGRAN TAB. 50 MG. CAJA C/1  (SILDENAFIL),SILDENAFIL,COLLINS,N,780083146894,$8.74,
CL-242,FAZOLIN F SOL. OFTALMICA CAJA C/FCO. GOTERO C/15 ML.,NAFAZOLINA-FENIRAMINA,COLLINS,N,780083146207,$26.99,Combinados
CL-244,MAZZOGRAN TAB. 50 MG. CAJA C/4  (SILDENAFIL),SILDENAFIL,COLLINS,N,780083146887,$15.34,
CL-246,UNIQUIN TAB. 500 MG. CAJA C/7,LEVOFLOXACINO,COLLINS,N,780083146863,$26.10,Antibióticos
CL-249,UNIQUIN TAB. 750 MG. CAJA BLISTER C/7,LEVOFLOXACINO,COLLINS,N,780083146856,$38.42,Antibióticos
CL-249,UNIQUIN TAB. 750 MG. CAJA BLISTER C/7,LEVOFLOXACINO,COLLINS,N,780083146856,$38.42,Antibióticos
CL-250,MAZZOGRAN TAB. 50 MG. CAJA C/10,SILDENAFIL,COLLINS,N,780083146948,$33.71,
CL-251,MAZZOGRAN TAB. 100 MG. CAJA C/1,SILDENAFIL,COLLINS,N,780083146900,$11.98,
CL-252,AMPIGRIN PFC JBE. INF. CAJA C/FCO. C/60 ML,AMANTADINA-CLORFENAMINA-PARACETAMOL,COLLINS,N,780083148577,$24.98,Combinados
CL-253,AMPIGRIN PFC SOL. PEDIATRICA CAJA C/FCO. C/30 ML.,AMANTADINA-CLORFENAMINA-PARACETAMOL,COLLINS,N,780083148584,$22.51,Combinados
CL-254,DOLIKAN TAB. 10 MG. CAJA C/10,KETOROLACO TROMETAMINA,COLLINS,N,780083148683,$8.96,Analgésicos / AINEs
CL-255,CEFTRIAXONA INY. 1G. I.M. CAJA C/FCO. AMP. C/PVO. Y AMP. C/3.5 ML.,CEFTRIAXONA-LIDOCAINA,COLLINS,N,780083149840,$33.82,Antibióticos
CL-256,AMPIGRIN PFC CAP. 3/50/300 MG. CAJA C/24,AMANTADINA-CLORFENAMINA-PARACETAMOL,COLLINS,N,780083148676,$30.80,Combinados
CL-261,XENOPIR-GEL GEL CAJA C/10 SOBRES C/10 ML. C/U,MAGALDRATO-DIMETICONA,COLLINS,N,780083150525,$64.51,Combinados
CL-261,XENOPIR-GEL GEL CAJA C/10 SOBRES C/10 ML. C/U,MAGALDRATO-DIMETICONA,COLLINS,N,780083150525,$64.51,Combinados
CL-262,TRAXICOLL I.M. INY. 1 G. (CEFTRIAXONA) CAJA C/FCO. AMP. C/PVO. Y AMP. C/3.5 ML.,CEFTRIAXONA-LIDOCAINA,COLLINS,N,780083149130,$40.54,Antibióticos
CL-263,VOLFENAC GEL 2.32% CAJA C/TUBO 100 G.,DICLOFENACO DIETILAMONIO,COLLINS,N,780083149024,$12.32,Analgésicos / AINEs
CL-266,TAVIDEN-FLU CAP. 75 MG. CAJA C/10 (OSELTAMIVIR),OSELTAMIVIR,COLLINS,N,780083149857,$147.17,Antivirales
CL-267,COLLIPROL TAB. 40 MG. CAJA C/15,ATORVASTATINA,COLLINS,N,780083148942,$49.50,Hipolipemiantes
CL-267,COLLIPROL TAB. 40 MG. CAJA C/15,ATORVASTATINA,COLLINS,N,780083148942,$49.50,Hipolipemiantes
CL-268,ALZOCID TAB. 20 MG. CAJA C/1,TADALAFIL,COLLINS,N,780083149048,$12.77,
CL-269,ZOTILOX SOL. OFTALMICA CAJA C/FCO. C/5 ML.,DORZOLAMIDA-TIMOLOL,COLLINS,N,780083147273,$67.54,Combinados
CL-271,ALZOCID TAB. 20 MG. CAJA C/4,TADALAFIL,COLLINS,N,780083149055,$21.50,
CL-272,ALZOCID TAB. 20 MG. CAJA C/8,TADALAFIL,COLLINS,N,780083149062,$44.58,
CL-40,DIALGIN SUSP. CAJA C/FCO. C/120 ML.,FURAZOLIDONA-DIYODOHIDROXIQUINOLEINA-CAOLIN-PECTINA-HOMATROPINA,COLLINS,N,780083139759,$29.57,Combinados
CL-41,DIALGIN TAB. CAJA C/20,DIYODOHIDROXIQUINOLEINA-FURAZOLIDONA-CARBON ACTIVADO,COLLINS,N,780083139766,$90.05,Combinados
CL-49,FLAGOSIL 400 CAP. 400 MG. CAJA C/30,METRONIDAZOL-DIYODOHIDROXIQUINOLEINA,COLLINS,N,780083139858,$70.56,Antiparasitarios
CL-54,GOTADEX SOL. OFTALMICA CAJA C/FCO. C/5 ML.,NEOMICINA-DEXAMETASONA,COLLINS,N,780083139889,$25.54,Combinados
CL-54,GOTADEX SOL. OFTALMICA CAJA C/FCO. C/5 ML.,NEOMICINA-DEXAMETASONA,COLLINS,N,780083139889,$25.54,Combinados
CL-68,OPTALAG SOL. OFTALMICA 3 MG./1 MG. CAJA C/FCO. GOTERO C/15 ML.,HIDROXIPROPILMETILCELULOSA-DEXTRAN,COLLINS,N,780083148935,$31.47,Combinados
CL-69,OTILIN SOL. GTS. OTICAS CAJA C/FCO. C/20 ML.,NEOMICINA-LIDOCAINA,COLLINS,N,780083140021,$26.99,Combinados
CL-74,PASMODIL INY. 20 MG./2.5 G. CAJA C/1 AMP. C/5 ML.,BUTILHIOSCINA-METAMIZOL,COLLINS,N,780083140076,$29.23,Combinados
CL-74,PASMODIL INY. 20 MG./2.5 G. CAJA C/1 AMP. C/5 ML.,BUTILHIOSCINA-METAMIZOL,COLLINS,N,780083140076,$29.23,Combinados
CL-76,PASMODIL DUO TAB. 10/500 MG. CAJA C/24,BUTILHIOSCINA-PARACETAMOL,COLLINS,N,780083149895,$58.24,Combinados
CL-76,PASMODIL DUO TAB. 10/500 MG. CAJA C/24,BUTILHIOSCINA-PARACETAMOL,COLLINS,N,780083149895,$58.24,Combinados
CL-76,PASMODIL DUO TAB. 10/500 MG. CAJA C/24,BUTILHIOSCINA-PARACETAMOL,COLLINS,N,780083149895,$58.24,Combinados
CL-78,PLUSGEL SUSP. FCO. C/360 ML. MENTA-LIMON,ALUMINIO-MAGNESIO-DIMETICONA,COLLINS,N,780083140595,$45.02,Combinados
CL-78,PLUSGEL SUSP. FCO. C/360 ML. MENTA-LIMON,ALUMINIO-MAGNESIO-DIMETICONA,COLLINS,N,780083140595,$45.02,Combinados
CL-78,PLUSGEL SUSP. FCO. C/360 ML. MENTA-LIMON,ALUMINIO-MAGNESIO-DIMETICONA,COLLINS,N,780083140595,$45.02,Combinados
CL-89,THRECHOP SUSP. CAJA C/FCO. C/120 ML.,FURAZOLIDONA-DIYODOHIDROXIQUINOLEINA-CAOLIN-PECTINA-HOMATROPINA,COLLINS,N,780083140205,$38.98,Combinados
CL-90,THRECHOP TAB. CAJA C/20,DIYODOHIDROXIQUINOLEINA-FURAZOLIDONA-HOMATROPINA,COLLINS,N,780083140212,$88.70,Combinados
CL-96,UROVEC CAP. CAJA C/24,TETRACICLINA-SULFAMETOXAZOL-FENAZOPIRIDINA,COLLINS,N,780083140250,$84.11,Combinados
CL-97,VENGESIC TAB. CAJA C/20,FENILBUTAZONA-DEXAMETASONA-METOCARBAMOL-ALUMINIO,COLLINS,N,780083140731,$45.81,Combinados
CL-97,VENGESIC TAB. CAJA C/20,FENILBUTAZONA-DEXAMETASONA-METOCARBAMOL-ALUMINIO,COLLINS,N,780083140731,$45.81,Combinados
CL-99,ZOLIDIME TAB. CAJA C/20,DEXAMETASONA-ACIDO ACETILSALICILICO-BUTAZOLIDINA,COLLINS,N,780083140274,$42.78,Combinados
CL-99,ZOLIDIME TAB. CAJA C/20,DEXAMETASONA-ACIDO ACETILSALICILICO-BUTAZOLIDINA,COLLINS,N,780083140274,$42.78,Combinados
CM-02,MULTIMIX FX PVO. CAJA C/20 SOBRES DE 10 G. C/U SABOR ARANDANO/FRESA,"GLUCOSAMINA-CONDROITINA-VITAMINA C-MSM-VITAMINA B1, B2, B6, B12, VITAMINA D2, CALCIO, HIERRO, MANGANESO, POTASIO, ZINC, MAGNESIO, MSM.",SINERGIA,Y,7501590286032,$125.54,Combinados
CM-02,MULTIMIX FX PVO. CAJA C/20 SOBRES DE 10 G. C/U SABOR ARANDANO/FRESA,"GLUCOSAMINA-CONDROITINA-VITAMINA C-MSM-VITAMINA B1, B2, B6, B12, VITAMINA D2, CALCIO, HIERRO, MANGANESO, POTASIO, ZINC, MAGNESIO, MSM.",SINERGIA,Y,7501590286032,$125.54,Combinados
CM-05,SITO-GRIX JBE. CAJA C/FCO. C/120 ML.,HEDERA HELIX,SINERGIA,N,7501590284779,$45.02,
CM-06,DENFOR 600 COMPR. 1.74 G. CAJA C/FCO. C/60,VITAMINA D2-CALCIO-MAGNESIO-ZINC-FOSFORO,SINERGIA,Y,7501590284939,$79.10,Combinados
CM-07,COPLEFOR-B CAP. CAJA C/FCO. C/50,VITAMINAS-CERA DE ABEJA-LECITINA DE SOYA-ESTEARINA,SINERGIA,Y,7501590286179,$66.78,Combinados
CM-07,COPLEFOR-B CAP. CAJA C/FCO. C/50,VITAMINAS-CERA DE ABEJA-LECITINA DE SOYA-ESTEARINA,SINERGIA,Y,7501590286179,$66.78,Combinados
CM-12,GLUTAMAX TAB. CAJA C/FCO. C/60,ACIDO GLUTAMICO-VITAMINAS-MINERALES,SINERGIA,Y,7501590210075,$74.69,Combinados
CM-20,ETAGERIN COMPR. 150 MG. FCO. C/60 (SILYBUM MARIANUM),SILYBUM MARIANUM,SINERGIA,N,7501590241093,$88.59,
CM-22,OMG-3  CAP. FCO. C/60,OMEGA 3-6-9,SINERGIA,Y,7501590283956,$140.57,Combinados
CM-22,OMG-3  CAP. FCO. C/60,OMEGA 3-6-9,SINERGIA,Y,7501590283956,$140.57,Combinados
CM-22,OMG-3  CAP. FCO. C/60,OMEGA 3-6-9,SINERGIA,Y,7501590283956,$140.57,Combinados
CM-23,FLEXTRIN COMPR. CAJA FCO. C/30,GLUCOSAMINA-CONDROITINA-VITAMINA C,SINERGIA,N,7501590211201,$82.54,Combinados
CM-24,GUMMY GUARD GOMITAS FCO. C/60,VITAMINA C-ZINC-BETA GLUCANO (WELLMUNE),SINERGIA,Y,7501590284595,$96.62,Combinados
CM-27,BRONKITOSE MIELIMON SAZ JBE. CAJA C/FCO. C/240 ML.,MIEL DE ABEJA,SINERGIA,Y,7501590284465,$79.10,
CM-28,MATERFOL COMPR. 400 MCG. CAJA C/FCO. C/90,ACIDO FOLICO,SINERGIA,N,7501590222214,$25.65,
CM-29,GLUTAMAX GOLD TAB. CAJA C/FCO. C/60,VITAMINAS-MINERALES-ACIDO GLUTAMICO-OMEGA 3-L-TIROSINA-L-METIONINA,SINERGIA,Y,7501590281778,$80.00,Combinados
CM-30,HONICOF-EX JBE. CAJA C/FCO. C/240 ML.(COFERIN),EUCALIPTO-GORDOLOBO-SAUCO-MIRRA,SINERGIA,Y,7501590284199,$59.44,Combinados
CM-34,IVERKRAM CAP. CAJA C/FCO. C/30,MELISSA OFFICINALIS-PSIDIUM GUAJAVA,SINERGIA,N,7501590288715,$87.81,Combinados
CM-34,IVERKRAM CAP. CAJA C/FCO. C/30,MELISSA OFFICINALIS-PSIDIUM GUAJAVA,SINERGIA,N,7501590288715,$87.81,Combinados
CM-35,NEREO ELECTROLITOS PVO. BOLSA DOYPACK C/10 SOBRES C/14 G.,ELECTROLITOS-VITAMINA C-COMPLEJO B-FIBRA,SINERGIA,Y,17501590288798,$74.02,Combinados
CM-36,SORU V TAB. MASTICABLES 4000 U.I. CAJA C/FCO. C/30,COLECALCIFEROL,SINERGIA,N,7501590288814,$52.53,
CM-37,VIZANO CAP. 50 MG. CAJA C/FCO. C/30,ZINC,SINERGIA,N,7501590288838,$46.48,
CM-46,MULTIMAX KID JBE. SABOR SANDIA CAJA C/FCO. 240 ML.,COMPLEJO B-L-LISINA-CALCIO-INOSITOL,SINERGIA,Y,7501590285226,$62.72,Combinados
CM-46,MULTIMAX KID JBE. SABOR SANDIA CAJA C/FCO. 240 ML.,COMPLEJO B-L-LISINA-CALCIO-INOSITOL,SINERGIA,Y,7501590285226,$62.72,Combinados
CM-52,DIBENEL CAP. CAJA C/30,VITAMINAS-ANTIOXIDANTES-MINERALES-OMEGA 3,SINERGIA,Y,7501590211225,$63.28,Combinados
CM-58,ALI GOMITAS 3.2 G. SABORES FCO. C/60,VITAMINAS-MINERALES,SINERGIA,Y,7501590281495,$85.20,Combinados
CM-74,BIG COMPLEX YUMMI JBE. CAJA C/FCO. C/240 ML.,ACIDO GLUTAMICO-OMEGA 3-JALEA REAL-VITAMINAS,SINERGIA,Y,7501590285325,$61.47,Combinados
CM-74,BIG COMPLEX YUMMI JBE. CAJA C/FCO. C/240 ML.,ACIDO GLUTAMICO-OMEGA 3-JALEA REAL-VITAMINAS,SINERGIA,Y,7501590285325,$61.47,Combinados
CM-79,DIBENEL MAX CAP. CAJA C/30,VITAMINAS-MINERALES-QUERACETINA-OMEGA 3-OMEGA 6,SINERGIA,Y,7501590282829,$83.51,Combinados
CM-79,DIBENEL MAX CAP. CAJA C/30,VITAMINAS-MINERALES-QUERACETINA-OMEGA 3-OMEGA 6,SINERGIA,Y,7501590282829,$83.51,Combinados
CM-81,VALNAIT CAP. CAJA C/FCO. C/30,VALERIANA OFFICINALIS,SINERGIA,N,7501590285004,$73.58,
CM-82,QUERITER CAP. 300 MG. CAJA C/FCO. C/30,GARCINIA CAMBOGIA,SINERGIA,N,7501590285028,$67.54,
CM-91,LIBREX TAB. 100 MG. CAJA C/FCO. C/30,CURCUMA,SINERGIA,Y,7501590287947,$108.14,
CORNE-01,DELISSE SHAMPOO P/HIGIENE INTIMA C/MELALEUCA C/200 ML.,,CORNE,Y,7502242700203,$88.03,
CORNE-02,DELISSE SHAMPOO P/HIGIENE INTIMA C/ MELALEUCA Y ALOE VERAC/200 ML.,,"LABORATORIOS CORNE, S.A. DE C.V.",Y,7502242700715,$94.36,
CORNE-03,DELISSE SHAMPOO P/HIGIENE INTIMA C/MELALEUCA Y MANZANILLA C/200 ML.,,"LABORATORIOS CORNE, S.A. DE C.V.",Y,7502242700708,$94.24,
CORNE-04,ATOMOXETINA CAP. 10 MG CAJA C/14,,CORNE,N,7502242701071,$87.02,
CORNE-05,ATOMOXETINA CAP. 40 MG CAJA C/14,,CORNE,N,7502242701088,$126.67,
CORNE-06,LEVETIRACETAM TAB. 500 MG CAJA C/30,LEVETIRACETAM,CORNE,N,7502242701156,$105.06,
CORNE-07,LEVETIRACETAM TAB. 500 MG CAJA C/60,LEVETIRACETAM,CORNE,N,7502242701309,$182.78,
CORNE-08,LEVETIRACETAM TAB. 1000 MG CAJA C/30,LEVETIRACETAM,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701163,$182.78,
CORNE-09,MEMANTINA TAB. 10 MG. CAJA C/14,MEMANTINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701194,$68.10,
CORNE-10,MEMANTINA TAB. 10 MG. CAJA C/28,MEMANTINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701200,$106.40,
CORNE-11,MEMANTINA TAB. 20 MG. CAJA C/14,MEMANTINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701217,$107.07,
CORNE-12,MEMANTINA TAB. 20 MG. CAJA C/28,MEMANTINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701224,$147.62,
CORNE-13,PRAMIPEXOL TAB. 0.5 MG. CAJA C/30,,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701231,$88.82,
CORNE-14,QUETIAPINA TAB. 25 MG. CAJA C/30,,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701101,$114.80,
CORNE-15,QUETIAPINA TAB.100 MG. CAJA C/30,QUETIAPINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701118,$133.62,
CORNE-16,QUETIAPINA TAB. 100 MG. CAJA C/60,,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701125,$148.74,
CORNE-17,DULOXETINA CAP. 60 MG. CAJA C/14,,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701187,$125.22,
CORNE-18,DULOXETINA CAP. 60 MG. CAJA C/28,,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633195,$223.55,
CORNE-19,DULOXETINA CAP. 30 MG. CAJA C/7,,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633201,$58.02,
CORNE-20,DULOXETINA CAP. 30 MG. CAJA C/14,,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701170,$86.02,
CORNE-21,ETORICOXIB TAB. 90 MG. CJA C/7,ETORICOXIB,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633140,$59.02,
CORNE-22,ETORICOXIB TAB. 90 MG. CJA C/14,ETORICOXIB,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633157,$59.25,
CORNE-23,ETORICOXIB TAB. 90 MG. CJA C/28,ETORICOXIB,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633164,$116.59,
CORNE-24,ETORICOXIB TAB. 120 MG. CJA C/7,ETORICOXIB,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633171,$46.48,
CORNE-25,ATORVASTATINA TAB. 20 MG. CAJA C/10,ATORVASTATINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633096,$15.34,Hipolipemiantes
CORNE-25,ATORVASTATINA TAB. 20 MG. CAJA C/10,ATORVASTATINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633096,$15.34,Hipolipemiantes
CORNE-26,ATORVASTATINA TAB. 20 MG. CAJA C/30,ATORVASTATINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633102,$44.13,Hipolipemiantes
CORNE-27,ATORVASTATINA TAB. 20 MG. CAJA C/60,ATORVASTATINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633119,$77.06,Hipolipemiantes
CORNE-28,ROSUVASTATINA TAB. 10 MG. CAJA C/30,ROSUVASTATINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701323,$68.10,Hipolipemiantes
CORNE-29,ROSUVASTATINA TAB. 20 MG. CAJA C/30,ROSUVASTATINA,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242701330,$89.82,Hipolipemiantes
CORNE-30,MONTELUKAST TAB. 5 MG. CAJA C/20,MONTELUKAST,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633188,$41.10,
CORNE-31,MONTELUKAST TAB. 5 MG. CAJA C/30,MOTELUKAST,"LABORATORIOS CORNE, S.A. DE C.V.",N,7502242700050,$43.34,
CORNE-32,MONTELUKAST TAB. 10 MG. CAJA C/20,MOTELUKAST,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633133,$32.93,
CORNE-33,MONTELUKAST TAB. 10 MG. CAJA C/30,MOTELUKAST,"LABORATORIOS CORNE, S.A. DE C.V.",N,7503044633126,$42.11,
CORPE-01,ULTRA BABY TEST PEN (PRUEBA DE EMBARAZO TIPO PLUMA),PRUEBA DE EMBARAZO,FARCORPE,Y,7506335300011,$20.68,
CR-02,VITAMINA E Y GERMEN DE TRIGO CMA. FCO. C/110 G.,VITAMINA E-GERMEN DE TRIGO-GLICERINA-LANOLINA,COMINTER,Y,7502000306029,$100.34,Combinados
CR-06,"CREMA DE VITAMINA A, E Y SABILA CMA. FCO. C/110 G.",ALOE-GLICERINA-PETROLATO-VIT. A-VIT. E,COMINTER,Y,7502000306043,$100.34,Combinados
DANKL-01,DANKISTOL SOL. INY. I.V. 100 MCG. CAJA C/AMP. C/1ML.,CARBETOCINA,DANKEL MEDICAL,N,7502256040043,$318.86,
DANKL-02,DISMINONA INY. I.V./I.M. 500 MG. CAJA C/FCO. AMP. C/PVO Y AMP C/8 ML.,METILPREDNISOLONA,DANKEL MEDICAL,N,7502256040104,$135.18,
DANKL-03,DISMINONA INY. I.V./I.M. 62.5 MG./ML. CAJA C/50 FCOS. AMP.C/LIOF. Y 50 AMP. C/8 ML.,METILPREDNISOLONA,DANKEL MEDICAL,N,7502256040081,"$4,281.87",
DANKL-04,GENEAKEL INY. I.V. 7.5 MG. CAJA C/FCO. AMP. C/5 ML. (ATOSIBAN),ATOSIBAN,DANKEL MEDICAL,N,7502256040227,$808.08,
DANKL-05,NADINKEL SOL. NASAL 0.09 MG. CAJA C/FCO. C/BOMBA DOSIF. C/2.5 ML. C/25 DOSIS (DESMOPRESINA),DESMOPRESINA,DANKEL MEDICAL,N,7502256040098,$300.50,
DANKL-06,SIGDAN SUSP. NASAL 0.5 MG. CAJA C/FCO. C/BOMBA DOSIF. C/10 ML. (MOMETASONA),MOMETASONA,DANKEL MEDICAL,N,7502256040197,$90.05,
DANKL-07,SIGDAN SUSP. NASAL 0.050 G. CAJA C/FCO. C/BOMBA DOSIF. C/18 ML. (MOMETASONA),MOMETASONA,DANKEL MEDICAL,N,7502256040203,$105.17,
DANKL-08,SINKEL INY. I.V./I.M. 8 MG. CAJA C/1 AMP. C/2 ML. (DEXAMETASONA),DEXAMETASONA,DANKEL MEDICAL,N,7502256040067,$8.40,Corticoesteroides
DANKL-10,TISODANK INY. I.V./I.M. 500 MG. CAJA C/FCO. AMP. C/LIOF. Y AMP. C/5 ML. (HIDROCORTISONA),HIDROCORTISONA,DANKEL MEDICAL,N,7502256040029,$52.53,Corticoesteroides
DANKL-11,TISODANK INY. I.V./I.M. 100 MG. CAJA C/50 FCOS. AMP. C/LIOF. Y 50 AMP. C/2 ML. (HIDROCORTISONA),HIDROCORTISONA,DANKEL MEDICAL,N,7502256040012,"$1,427.22",Corticoesteroides
DANKL-12,ESTROGENOS CONJUGADOS V CMA. VAGINAL CAJA C/TUBO C/43 G. C/APLICADOR (TROMADOL),ESTROGENOS CONJUGADOS,DANKEL MEDICAL,N,7502256040364,$330.51,
DANKL-12,ESTROGENOS CONJUGADOS V CMA. VAGINAL CAJA C/TUBO C/43 G. C/APLICADOR (TROMADOL),ESTROGENOS CONJUGADOS,DANKEL MEDICAL,N,7502256040364,$330.51,
DANKL-13,BUDESONIDA SUSP. P/NEBULIZ. 0.250 MG. CAJA C/5 AMP. C/2 ML. (DANKIAL-B),BUDESONIDA,DANKEL MEDICAL,N,7502256040517,$118.27,Corticoides inhalados
DANKL-14,BUDESONIDA SUSP. P/NEBULIZACION 0.500 MG. CAJA C/5 AMP. C/2 ML. (DANKIAL-B),BUDESONIDA,DANKEL MEDICAL,N,7502256040524,$133.06,Corticoides inhalados
DANKL-15,DANKELDIONA GEL 1G./100 G. CAJA C/TUBO C/80 G. (PROGESTERONA),PROGESTERONA,DANKEL MEDICAL,N,7502256040555,$97.55,Hormonas sexuales
DANKL-16,KRAFASIN CMA. 50 MG./1G./0.100 G./100 G. TUBO C/40 G. (BETAMETASONA/CLOTRIMAZOL/GENTAMICINA),BETAMETASONA-CLOTRIMAZOL-GENTAMICINA,DANKEL MEDICAL,N,7502256040166,$12.88,Combinados
DB-24,LEVONORGESTREL ETINILESTRADIOL TAB. 0.15/0.03 MG. CAJA C/28 (ESDEGEN),LEVONORGESTREL-ETINILESTRADIOL,DIBA,N,7501644707490,$33.60,Combinados
DB-25,LEVONORGESTREL ETINILESTRADIOL TAB. 0.15/0.03 MG. CAJA C/21,LEVONORGESTREL-ETINILESTRADIOL,DIBA,N,7501644707506,$33.60,Combinados
DE-01,BRAFELIX SOL. GOTAS CAJA C/FCO. C/30 ML.,LORATADINA-FENILEFRINA,DEGORT'S,N,7501825302964,$22.96,Combinados
DE-02,BRAFELIX SOL. CAJA C/FCO. C/60 ML.,LORATADINA-FENILEFRINA,DEGORT'S,N,7501825302643,$29.57,Combinados
DE-03,BRAMIN FLU JBE. CAJA C/FCO. C/120 ML.,LORATADINA-FENILEFRINA,DEGORT'S,N,7501825303039,$55.22,Combinados
DE-04,DESIGORT TAB. L.P. 100 MG. CAJA C/10,TRAMADOL,DEGORT'S,N,7501825302889,$75.49,Analgésicos opioides
DE-07,ALBATRINA JBE. CAJA C/FCO. C/60 ML.,LORATADINA,DEGORT'S,N,7501825301813,$26.99,Antihistamínicos
DE-09,CONVIFER SOL. CAJA C/FCO. C/110 ML.,CIPROHEPTADINA-VITAMINAS-MINERALES,DEGORT'S,N,7501825300175,$46.48,Antibióticos
DE-100,DEBEQUIN C JBE. INFANTIL CAJA C/FCO. C/120 ML.,DEXTROMETORFANO-GUAIFENESINA,DEGORT'S,N,7501825301004,$42.45,Combinados
DE-102,EXAFIL JBE. CAJA C/FCO. C/120 ML.,SALBUTAMOL,DEGORT'S,N,7501825301035,$27.66,Broncodilatadores
